SMILES: O=C1CCO1, logP: 0.0, SAScore: 3.0, MolWeight: 3.0
SMILES: CCC=CC#N, logP: 2.0, SAScore: 3.0, MolWeight: 3.0
SMILES: CN(C)N=O, logP: 0.0, SAScore: 3.0, MolWeight: 3.0
SMILES: CCCC, logP: 2.0, SAScore: 2.0, MolWeight: 4.0
SMILES: CC=CCC, logP: 2.0, SAScore: 2.0, MolWeight: 3.0
SMILES: C=CC(N)=O, logP: 0.0, SAScore: 2.0, MolWeight: 3.0
SMILES: OCC(CO)CO, logP: -2.0, SAScore: 3.0, MolWeight: 4.0
SMILES: CN(C)C=O, logP: 0.0, SAScore: 3.0, MolWeight: 4.0
SMILES: ClCCCl, logP: 2.0, SAScore: 3.0, MolWeight: 4.0
SMILES: CCCC, logP: 2.0, SAScore: 2.0, MolWeight: 4.0
SMILES: CN1CCN(N)CC1, logP: 0.0, SAScore: 3.0, MolWeight: 4.0
SMILES: CO, logP: 0.0, SAScore: 2.0, MolWeight: 3.0
SMILES: CC(C)(N)CO, logP: 0.0, SAScore: 3.0, MolWeight: 3.0
SMILES: COC(=O)CS, logP: 0.0, SAScore: 3.0, MolWeight: 3.0
SMILES: O=C(O)C=CC(=O)O, logP: 0.0, SAScore: 2.0, MolWeight: 3.0
SMILES: CCCC, logP: 2.0, SAScore: 2.0, MolWeight: 4.0
SMILES: ClCCl, logP: 2.0, SAScore: 3.0, MolWeight: 3.0
SMILES: CC(C)S, logP: 2.0, SAScore: 3.0, MolWeight: 3.0
SMILES: C[N+](=O)[O-], logP: 0.0, SAScore: 3.0, MolWeight: 4.0
SMILES: CC(O)CO, logP: 0.0, SAScore: 3.0, MolWeight: 3.0
SMILES: OCCCCO, logP: 0.0, SAScore: 2.0, MolWeight: 4.0
SMILES: O=C(O)CCC(=O)O, logP: 0.0, SAScore: 2.0, MolWeight: 4.0
SMILES: CCCC=O, logP: 2.0, SAScore: 2.0, MolWeight: 3.0
SMILES: CC(C)S, logP: 2.0, SAScore: 3.0, MolWeight: 4.0
SMILES: COC(C)=O, logP: 0.0, SAScore: 2.0, MolWeight: 3.0
SMILES: CO, logP: 0.0, SAScore: 3.0, MolWeight: 3.0
SMILES: NCCCO, logP: 0.0, SAScore: 2.0, MolWeight: 4.0
SMILES: CCCCC#N, logP: 2.0, SAScore: 2.0, MolWeight: 4.0
SMILES: CCN, logP: 0.0, SAScore: 2.0, MolWeight: 3.0
SMILES: NC(=O)CC(N)=O, logP: -2.0, SAScore: 3.0, MolWeight: 4.0
SMILES: N#CCN, logP: 0.0, SAScore: 3.0, MolWeight: 3.0
SMILES: CC=CCCl, logP: 2.0, SAScore: 3.0, MolWeight: 4.0
SMILES: CN(C)C, logP: 0.0, SAScore: 2.0, MolWeight: 3.0
SMILES: CC(N)=O, logP: 0.0, SAScore: 2.0, MolWeight: 3.0
SMILES: C=CCC, logP: 2.0, SAScore: 3.0, MolWeight: 3.0
SMILES: C=CCC, logP: 2.0, SAScore: 3.0, MolWeight: 3.0
SMILES: CCCC(C)=O, logP: 2.0, SAScore: 2.0, MolWeight: 3.0
SMILES: CO, logP: 0.0, SAScore: 2.0, MolWeight: 4.0
SMILES: CCCCC#N, logP: 2.0, SAScore: 2.0, MolWeight: 3.0
SMILES: CC(O)O, logP: 0.0, SAScore: 3.0, MolWeight: 4.0
SMILES: OCCCCO, logP: 0.0, SAScore: 2.0, MolWeight: 3.0
SMILES: C=CCC, logP: 2.0, SAScore: 3.0, MolWeight: 4.0
SMILES: CCCC, logP: 2.0, SAScore: 2.0, MolWeight: 3.0
SMILES: OCCCO, logP: 0.0, SAScore: 3.0, MolWeight: 3.0
SMILES: CC=C(C)C#N, logP: 2.0, SAScore: 3.0, MolWeight: 4.0
SMILES: C=CC=CC, logP: 2.0, SAScore: 3.0, MolWeight: 3.0
SMILES: O=S(=O)(c1ccccc1)N1CCOC1CO, logP: 0.0, SAScore: 3.0, MolWeight: 3.0
SMILES: OCCO, logP: 0.0, SAScore: 3.0, MolWeight: 4.0
SMILES: NCCc1cnc[nH]1, logP: 0.0, SAScore: 3.0, MolWeight: 3.0
SMILES: OCC1CO1, logP: 0.0, SAScore: 3.0, MolWeight: 4.0
SMILES: CC=C(C)C, logP: 2.0, SAScore: 3.0, MolWeight: 3.0
SMILES: C=CCC, logP: 2.0, SAScore: 3.0, MolWeight: 4.0
SMILES: C=O, logP: 0.0, SAScore: 3.0, MolWeight: 3.0
SMILES: O=P(O)(O)O, logP: -2.0, SAScore: 3.0, MolWeight: 3.0
SMILES: O=C1COC(=O)N1, logP: 0.0, SAScore: 3.0, MolWeight: 3.0
SMILES: ClC=CCl, logP: 2.0, SAScore: 3.0, MolWeight: 4.0
SMILES: C=CC(=C)C, logP: 2.0, SAScore: 3.0, MolWeight: 3.0
SMILES: C=CCC, logP: 2.0, SAScore: 3.0, MolWeight: 3.0
SMILES: CCCC, logP: 2.0, SAScore: 2.0, MolWeight: 4.0
SMILES: C=C(C)CCl, logP: 2.0, SAScore: 3.0, MolWeight: 4.0
SMILES: C=C(C)CCl, logP: 2.0, SAScore: 3.0, MolWeight: 3.0
SMILES: COCCO, logP: 0.0, SAScore: 3.0, MolWeight: 4.0
SMILES: CCCCN, logP: 2.0, SAScore: 2.0, MolWeight: 3.0
SMILES: CCC=CC#N, logP: 2.0, SAScore: 3.0, MolWeight: 3.0
SMILES: C=CCC, logP: 2.0, SAScore: 3.0, MolWeight: 4.0
SMILES: CC=CCC#N, logP: 2.0, SAScore: 3.0, MolWeight: 4.0
SMILES: CC(C)Cl, logP: 2.0, SAScore: 3.0, MolWeight: 3.0
SMILES: CN(C)C, logP: 0.0, SAScore: 2.0, MolWeight: 4.0
SMILES: O=C1C=CC(=O)O1, logP: 0.0, SAScore: 3.0, MolWeight: 4.0
SMILES: CO, logP: 0.0, SAScore: 2.0, MolWeight: 4.0
SMILES: CO, logP: 0.0, SAScore: 2.0, MolWeight: 4.0
SMILES: CCC, logP: 2.0, SAScore: 2.0, MolWeight: 3.0
SMILES: CC=CCC#N, logP: 2.0, SAScore: 3.0, MolWeight: 4.0
SMILES: O=C1CCON1, logP: 0.0, SAScore: 3.0, MolWeight: 3.0
SMILES: NNCCO, logP: -2.0, SAScore: 3.0, MolWeight: 3.0
SMILES: CO, logP: 0.0, SAScore: 2.0, MolWeight: 4.0
SMILES: CCC(C)C, logP: 2.0, SAScore: 2.0, MolWeight: 4.0
SMILES: CO, logP: 0.0, SAScore: 2.0, MolWeight: 4.0
SMILES: COCC(C)O, logP: 0.0, SAScore: 3.0, MolWeight: 4.0
SMILES: CC(C)(C)CC=O, logP: 2.0, SAScore: 3.0, MolWeight: 3.0
SMILES: OCCCO, logP: 0.0, SAScore: 3.0, MolWeight: 3.0
SMILES: C=CC(=C)C, logP: 2.0, SAScore: 3.0, MolWeight: 4.0
SMILES: CC=CCl, logP: 2.0, SAScore: 3.0, MolWeight: 3.0
SMILES: C=CCC, logP: 2.0, SAScore: 3.0, MolWeight: 3.0
SMILES: C=CCCl, logP: 2.0, SAScore: 3.0, MolWeight: 4.0
SMILES: O=C1NCCN1, logP: 0.0, SAScore: 3.0, MolWeight: 3.0
SMILES: NC=CC(=O)O, logP: 0.0, SAScore: 3.0, MolWeight: 3.0
SMILES: CCCCC=O, logP: 2.0, SAScore: 2.0, MolWeight: 3.0
SMILES: CCCC, logP: 2.0, SAScore: 2.0, MolWeight: 4.0
SMILES: CO, logP: 0.0, SAScore: 2.0, MolWeight: 4.0
SMILES: C=CCC, logP: 2.0, SAScore: 3.0, MolWeight: 3.0
SMILES: CCC(C)Cl, logP: 2.0, SAScore: 3.0, MolWeight: 3.0
SMILES: OCC1CO1, logP: 0.0, SAScore: 3.0, MolWeight: 3.0
SMILES: NCC=CC(=O)O, logP: 0.0, SAScore: 2.0, MolWeight: 4.0
SMILES: CCCCC, logP: 2.0, SAScore: 2.0, MolWeight: 3.0
SMILES: C=CCCl, logP: 2.0, SAScore: 3.0, MolWeight: 3.0
SMILES: O=c1cc[nH]c(=S)[nH]1, logP: 0.0, SAScore: 3.0, MolWeight: 3.0
SMILES: NCCNCCNCCN, logP: -2.0, SAScore: 3.0, MolWeight: 4.0
SMILES: CCCCCl, logP: 2.0, SAScore: 2.0, MolWeight: 3.0
SMILES: CC(N)=O, logP: 0.0, SAScore: 2.0, MolWeight: 4.0
SMILES: CO, logP: 0.0, SAScore: 2.0, MolWeight: 4.0
SMILES: c1n[nH]c2c1CCC2, logP: 2.0, SAScore: 3.0, MolWeight: 3.0
SMILES: CC(N)=O, logP: 0.0, SAScore: 2.0, MolWeight: 4.0
SMILES: CC(C)(N)CO, logP: 0.0, SAScore: 3.0, MolWeight: 4.0
SMILES: O=C(O)C=CC(=O)O, logP: 0.0, SAScore: 2.0, MolWeight: 4.0
SMILES: C=CC(=O)OC, logP: 0.0, SAScore: 3.0, MolWeight: 4.0
SMILES: CN(C)C=O, logP: 0.0, SAScore: 3.0, MolWeight: 3.0
SMILES: CC(C)(N)CO, logP: 0.0, SAScore: 3.0, MolWeight: 4.0
SMILES: C=CCC, logP: 2.0, SAScore: 3.0, MolWeight: 3.0
SMILES: CO, logP: 0.0, SAScore: 2.0, MolWeight: 4.0
SMILES: CCCC, logP: 2.0, SAScore: 2.0, MolWeight: 3.0
SMILES: C=CCC, logP: 2.0, SAScore: 3.0, MolWeight: 4.0
SMILES: OCc1cnc[nH]1, logP: 0.0, SAScore: 3.0, MolWeight: 4.0
SMILES: O=C(O)C=CC(=O)O, logP: 0.0, SAScore: 2.0, MolWeight: 3.0
SMILES: COCC(=O)O, logP: 0.0, SAScore: 2.0, MolWeight: 4.0
SMILES: ClCCCl, logP: 2.0, SAScore: 3.0, MolWeight: 4.0
SMILES: C=CCCC, logP: 2.0, SAScore: 2.0, MolWeight: 3.0
SMILES: CO, logP: 0.0, SAScore: 2.0, MolWeight: 3.0
SMILES: CO, logP: 0.0, SAScore: 2.0, MolWeight: 3.0
SMILES: CO, logP: 0.0, SAScore: 2.0, MolWeight: 3.0
SMILES: C=CCC, logP: 2.0, SAScore: 3.0, MolWeight: 3.0
SMILES: CCN, logP: 0.0, SAScore: 2.0, MolWeight: 4.0
SMILES: ClC=CCl, logP: 2.0, SAScore: 3.0, MolWeight: 3.0
SMILES: CCCC, logP: 2.0, SAScore: 2.0, MolWeight: 4.0
SMILES: CC(C)=O, logP: 0.0, SAScore: 2.0, MolWeight: 3.0
SMILES: C=CCC, logP: 2.0, SAScore: 3.0, MolWeight: 4.0
SMILES: CCCC, logP: 2.0, SAScore: 2.0, MolWeight: 3.0
SMILES: O=C(O)C=CC(=O)O, logP: 0.0, SAScore: 2.0, MolWeight: 3.0
SMILES: CCCCC=O, logP: 2.0, SAScore: 2.0, MolWeight: 4.0
SMILES: O=C(O)C1OCCN1S(=O)(=O)c1cccs1, logP: 0.0, SAScore: 3.0, MolWeight: 3.0
SMILES: CO, logP: 0.0, SAScore: 2.0, MolWeight: 4.0
SMILES: O=NN1CCNCC1, logP: 0.0, SAScore: 3.0, MolWeight: 3.0
SMILES: CC=CCC#N, logP: 2.0, SAScore: 3.0, MolWeight: 4.0
SMILES: COCC(=O)O, logP: 0.0, SAScore: 2.0, MolWeight: 3.0
SMILES: CC(C)C, logP: 2.0, SAScore: 2.0, MolWeight: 4.0
SMILES: C=CCC, logP: 2.0, SAScore: 3.0, MolWeight: 4.0
SMILES: CN(C)C, logP: 0.0, SAScore: 2.0, MolWeight: 3.0
SMILES: CC(C)(C)C, logP: 2.0, SAScore: 2.0, MolWeight: 4.0
SMILES: CC(O)CN, logP: 0.0, SAScore: 3.0, MolWeight: 4.0
SMILES: O=C1CCCN1, logP: 0.0, SAScore: 3.0, MolWeight: 4.0
SMILES: CC(N)=O, logP: 0.0, SAScore: 2.0, MolWeight: 4.0
SMILES: CCCC, logP: 2.0, SAScore: 2.0, MolWeight: 3.0
SMILES: OCC(O)CO, logP: -2.0, SAScore: 3.0, MolWeight: 4.0
SMILES: CCCC, logP: 2.0, SAScore: 2.0, MolWeight: 4.0
SMILES: C=CCC(C)C, logP: 2.0, SAScore: 3.0, MolWeight: 3.0
SMILES: CN(C)C=O, logP: 0.0, SAScore: 3.0, MolWeight: 4.0
SMILES: CO, logP: 0.0, SAScore: 2.0, MolWeight: 3.0
SMILES: CCCC, logP: 2.0, SAScore: 2.0, MolWeight: 4.0
SMILES: CC=CCC#N, logP: 2.0, SAScore: 3.0, MolWeight: 4.0
SMILES: COCC(C)O, logP: 0.0, SAScore: 3.0, MolWeight: 3.0
SMILES: O=C1OCCO1, logP: 0.0, SAScore: 3.0, MolWeight: 4.0
SMILES: CO, logP: 0.0, SAScore: 2.0, MolWeight: 4.0
SMILES: CCC(C)C, logP: 2.0, SAScore: 2.0, MolWeight: 4.0
SMILES: C=Cc1ccccc1, logP: 2.0, SAScore: 2.0, MolWeight: 4.0
SMILES: CCO, logP: 0.0, SAScore: 2.0, MolWeight: 4.0
SMILES: CCCCC#N, logP: 2.0, SAScore: 2.0, MolWeight: 3.0
SMILES: CO, logP: 0.0, SAScore: 2.0, MolWeight: 3.0
SMILES: CC(C)=O, logP: 0.0, SAScore: 2.0, MolWeight: 4.0
SMILES: C=CC(=C)C, logP: 2.0, SAScore: 3.0, MolWeight: 4.0
SMILES: COCCO, logP: 0.0, SAScore: 2.0, MolWeight: 4.0
SMILES: CCC=CC#N, logP: 2.0, SAScore: 3.0, MolWeight: 3.0
SMILES: C=CC=CC, logP: 2.0, SAScore: 3.0, MolWeight: 4.0
SMILES: CCCC, logP: 2.0, SAScore: 2.0, MolWeight: 3.0
SMILES: C=CCC, logP: 2.0, SAScore: 3.0, MolWeight: 3.0
SMILES: O=C(O)CCC(=O)O, logP: 0.0, SAScore: 2.0, MolWeight: 3.0
SMILES: C=Cc1ccccn1, logP: 2.0, SAScore: 2.0, MolWeight: 4.0
SMILES: NNC(=O)NO, logP: -2.0, SAScore: 3.0, MolWeight: 4.0
SMILES: CC(C)C, logP: 2.0, SAScore: 2.0, MolWeight: 3.0
SMILES: CCCC, logP: 2.0, SAScore: 2.0, MolWeight: 4.0
SMILES: CCCC, logP: 2.0, SAScore: 2.0, MolWeight: 3.0
SMILES: C=CCC, logP: 2.0, SAScore: 3.0, MolWeight: 4.0
SMILES: CCC(C)C, logP: 2.0, SAScore: 2.0, MolWeight: 4.0
SMILES: CN(C)C, logP: 0.0, SAScore: 2.0, MolWeight: 4.0
SMILES: CC(N)CN, logP: 0.0, SAScore: 3.0, MolWeight: 4.0
SMILES: CCCC, logP: 2.0, SAScore: 2.0, MolWeight: 4.0
SMILES: CCCC, logP: 2.0, SAScore: 2.0, MolWeight: 4.0
SMILES: C=C(C)Cl, logP: 2.0, SAScore: 3.0, MolWeight: 3.0
SMILES: CCCC, logP: 2.0, SAScore: 2.0, MolWeight: 4.0
SMILES: C1COCO1, logP: 0.0, SAScore: 3.0, MolWeight: 4.0
SMILES: CCC(C)C=O, logP: 2.0, SAScore: 3.0, MolWeight: 3.0
SMILES: CCCC, logP: 2.0, SAScore: 2.0, MolWeight: 3.0
SMILES: CC(C)(C)C, logP: 2.0, SAScore: 2.0, MolWeight: 3.0
SMILES: C1OCO1, logP: 0.0, SAScore: 3.0, MolWeight: 4.0
SMILES: NC(=NO)C(=O)N1CCCC1, logP: 0.0, SAScore: 3.0, MolWeight: 3.0
SMILES: CC(C)C, logP: 2.0, SAScore: 2.0, MolWeight: 3.0
SMILES: C=CC(C)C, logP: 2.0, SAScore: 3.0, MolWeight: 4.0
SMILES: COCCO, logP: 0.0, SAScore: 2.0, MolWeight: 3.0
SMILES: CCCC, logP: 2.0, SAScore: 2.0, MolWeight: 4.0
SMILES: CCC(=O)CC, logP: 2.0, SAScore: 2.0, MolWeight: 3.0
SMILES: CCCC, logP: 2.0, SAScore: 2.0, MolWeight: 3.0
SMILES: COCC(=O)O, logP: 0.0, SAScore: 2.0, MolWeight: 4.0
SMILES: C=CCC, logP: 2.0, SAScore: 3.0, MolWeight: 4.0
SMILES: CC(C)CN, logP: 0.0, SAScore: 3.0, MolWeight: 3.0
SMILES: CO, logP: 0.0, SAScore: 3.0, MolWeight: 3.0
SMILES: COCC(C)O, logP: 0.0, SAScore: 3.0, MolWeight: 4.0
SMILES: CCC(C)C, logP: 2.0, SAScore: 2.0, MolWeight: 4.0
SMILES: ClCCCl, logP: 2.0, SAScore: 3.0, MolWeight: 3.0
SMILES: C=CCCC, logP: 2.0, SAScore: 2.0, MolWeight: 4.0
SMILES: CCCC, logP: 2.0, SAScore: 2.0, MolWeight: 4.0
SMILES: C=C(Cl)Cl, logP: 2.0, SAScore: 3.0, MolWeight: 4.0
SMILES: CO, logP: 0.0, SAScore: 3.0, MolWeight: 4.0
SMILES: CC(C)(C)C, logP: 2.0, SAScore: 2.0, MolWeight: 3.0
SMILES: C=CC(=O)OC, logP: 0.0, SAScore: 3.0, MolWeight: 4.0
SMILES: C=CCO, logP: 0.0, SAScore: 3.0, MolWeight: 3.0
SMILES: CC(C)C, logP: 2.0, SAScore: 2.0, MolWeight: 3.0
SMILES: CO, logP: 0.0, SAScore: 2.0, MolWeight: 3.0
SMILES: CCCCC#N, logP: 2.0, SAScore: 2.0, MolWeight: 3.0
SMILES: CCCC, logP: 2.0, SAScore: 2.0, MolWeight: 4.0
SMILES: CC(C)=CCCl, logP: 2.0, SAScore: 3.0, MolWeight: 4.0
SMILES: CC=CCC#N, logP: 2.0, SAScore: 3.0, MolWeight: 4.0
SMILES: CCCCC#N, logP: 2.0, SAScore: 2.0, MolWeight: 3.0
SMILES: C=CC(N)=O, logP: 0.0, SAScore: 3.0, MolWeight: 4.0
SMILES: CCCC, logP: 2.0, SAScore: 2.0, MolWeight: 4.0
SMILES: OCCCO, logP: 0.0, SAScore: 3.0, MolWeight: 3.0
SMILES: C=CCC, logP: 2.0, SAScore: 3.0, MolWeight: 4.0
SMILES: CO, logP: 0.0, SAScore: 2.0, MolWeight: 3.0
SMILES: O=C(O)C=CC(=O)O, logP: 0.0, SAScore: 2.0, MolWeight: 4.0
SMILES: CNC, logP: 0.0, SAScore: 2.0, MolWeight: 3.0
SMILES: ClCCCl, logP: 2.0, SAScore: 3.0, MolWeight: 4.0
SMILES: CC1NC(=O)NC1=O, logP: 0.0, SAScore: 3.0, MolWeight: 3.0
SMILES: CN(C)C=O, logP: 0.0, SAScore: 3.0, MolWeight: 3.0
SMILES: CC(C)C, logP: 2.0, SAScore: 2.0, MolWeight: 4.0
SMILES: C=O, logP: 0.0, SAScore: 3.0, MolWeight: 4.0
SMILES: CC=C(Cl)Cl, logP: 2.0, SAScore: 3.0, MolWeight: 3.0
SMILES: CC=C(C)C#N, logP: 2.0, SAScore: 3.0, MolWeight: 4.0
SMILES: CCCCC#N, logP: 2.0, SAScore: 2.0, MolWeight: 3.0
SMILES: O=C(O)C=CC(=O)O, logP: 0.0, SAScore: 2.0, MolWeight: 4.0
SMILES: OCCO, logP: -2.0, SAScore: 3.0, MolWeight: 4.0
SMILES: CC=C(Cl)Cl, logP: 2.0, SAScore: 3.0, MolWeight: 3.0
SMILES: CCCC, logP: 2.0, SAScore: 2.0, MolWeight: 3.0
SMILES: CN(C)C, logP: 0.0, SAScore: 2.0, MolWeight: 4.0
SMILES: CC(=O)O, logP: 0.0, SAScore: 2.0, MolWeight: 4.0
SMILES: C=CCC, logP: 2.0, SAScore: 3.0, MolWeight: 4.0
SMILES: CCCC, logP: 2.0, SAScore: 2.0, MolWeight: 3.0
SMILES: C=CC(N)=O, logP: 0.0, SAScore: 2.0, MolWeight: 4.0
SMILES: CC(C)C(=O)NN, logP: 0.0, SAScore: 3.0, MolWeight: 4.0
SMILES: OCC(O)CCl, logP: 0.0, SAScore: 3.0, MolWeight: 4.0
SMILES: CO, logP: 0.0, SAScore: 2.0, MolWeight: 3.0
SMILES: CC(N)C(=O)O, logP: 0.0, SAScore: 3.0, MolWeight: 4.0
SMILES: CC(N)C(=O)O, logP: 0.0, SAScore: 3.0, MolWeight: 4.0
SMILES: OCCCCO, logP: 0.0, SAScore: 2.0, MolWeight: 3.0
SMILES: NNCC(=O)O, logP: -2.0, SAScore: 3.0, MolWeight: 3.0
SMILES: N#CCN, logP: 0.0, SAScore: 3.0, MolWeight: 4.0
SMILES: C=CC=CC, logP: 2.0, SAScore: 3.0, MolWeight: 4.0
SMILES: COOC(C)(C)C, logP: 2.0, SAScore: 3.0, MolWeight: 3.0
SMILES: CC(C)C, logP: 2.0, SAScore: 2.0, MolWeight: 3.0
SMILES: COCCO, logP: 0.0, SAScore: 2.0, MolWeight: 3.0
SMILES: CCCC, logP: 2.0, SAScore: 2.0, MolWeight: 3.0
SMILES: C=CC(N)=O, logP: 0.0, SAScore: 3.0, MolWeight: 4.0
SMILES: CN, logP: 0.0, SAScore: 2.0, MolWeight: 4.0
SMILES: CCCC, logP: 2.0, SAScore: 2.0, MolWeight: 4.0
SMILES: CO, logP: 0.0, SAScore: 2.0, MolWeight: 3.0
SMILES: CN, logP: 0.0, SAScore: 3.0, MolWeight: 4.0
SMILES: CCCC, logP: 2.0, SAScore: 2.0, MolWeight: 4.0
SMILES: CCCC, logP: 2.0, SAScore: 2.0, MolWeight: 4.0
SMILES: C=CCO, logP: 0.0, SAScore: 3.0, MolWeight: 4.0
SMILES: C=CCC, logP: 2.0, SAScore: 3.0, MolWeight: 3.0
SMILES: C=CCC, logP: 2.0, SAScore: 3.0, MolWeight: 4.0
SMILES: CC(C)S, logP: 2.0, SAScore: 3.0, MolWeight: 3.0
SMILES: CCC#N, logP: 2.0, SAScore: 3.0, MolWeight: 3.0
SMILES: OCCO, logP: 0.0, SAScore: 3.0, MolWeight: 3.0
SMILES: CO, logP: 0.0, SAScore: 2.0, MolWeight: 4.0
SMILES: CO, logP: 0.0, SAScore: 2.0, MolWeight: 4.0
SMILES: C=CCO, logP: 0.0, SAScore: 3.0, MolWeight: 4.0
SMILES: CN(C)C=O, logP: 0.0, SAScore: 3.0, MolWeight: 4.0
SMILES: COCC(C)O, logP: 0.0, SAScore: 3.0, MolWeight: 4.0
SMILES: CC(O)CO, logP: 0.0, SAScore: 3.0, MolWeight: 3.0
SMILES: CC(C)C, logP: 2.0, SAScore: 2.0, MolWeight: 3.0
SMILES: CC(C)(C)C, logP: 2.0, SAScore: 2.0, MolWeight: 4.0
SMILES: OCCCO, logP: 0.0, SAScore: 2.0, MolWeight: 3.0
SMILES: CCC(C)C, logP: 2.0, SAScore: 2.0, MolWeight: 3.0
SMILES: NC=CC(=O)O, logP: 0.0, SAScore: 2.0, MolWeight: 3.0
SMILES: CCCC, logP: 2.0, SAScore: 2.0, MolWeight: 4.0
SMILES: CCCC, logP: 2.0, SAScore: 2.0, MolWeight: 3.0
SMILES: CC(O)CO, logP: 0.0, SAScore: 3.0, MolWeight: 3.0
SMILES: C1COCCN1, logP: 0.0, SAScore: 3.0, MolWeight: 4.0
SMILES: CCCC, logP: 2.0, SAScore: 2.0, MolWeight: 3.0
SMILES: O=C(O)C=CC(=O)O, logP: 0.0, SAScore: 2.0, MolWeight: 4.0
SMILES: CC(N)=O, logP: 0.0, SAScore: 2.0, MolWeight: 4.0
SMILES: OCC(O)CO, logP: -2.0, SAScore: 3.0, MolWeight: 3.0
SMILES: CO, logP: 0.0, SAScore: 2.0, MolWeight: 4.0
SMILES: CC(C)(N)CO, logP: 0.0, SAScore: 3.0, MolWeight: 4.0
SMILES: CO, logP: 0.0, SAScore: 2.0, MolWeight: 4.0
SMILES: CC(C)(C)OO, logP: 2.0, SAScore: 3.0, MolWeight: 3.0
SMILES: CNS(N)(=O)=O, logP: -2.0, SAScore: 3.0, MolWeight: 3.0
SMILES: CCCCCl, logP: 2.0, SAScore: 2.0, MolWeight: 4.0
SMILES: CC(C)S, logP: 2.0, SAScore: 3.0, MolWeight: 4.0
SMILES: C=CCCC, logP: 2.0, SAScore: 2.0, MolWeight: 3.0
SMILES: CC(C)C, logP: 2.0, SAScore: 2.0, MolWeight: 4.0
SMILES: CC(O)O, logP: 0.0, SAScore: 3.0, MolWeight: 3.0
SMILES: CCCC, logP: 2.0, SAScore: 2.0, MolWeight: 4.0
SMILES: C=CCO, logP: 0.0, SAScore: 3.0, MolWeight: 3.0
SMILES: C=CCCC, logP: 2.0, SAScore: 2.0, MolWeight: 3.0
SMILES: CC1OCCN1S(C)(=O)=O, logP: 0.0, SAScore: 3.0, MolWeight: 4.0
SMILES: CCCCC#N, logP: 2.0, SAScore: 2.0, MolWeight: 3.0
SMILES: COCC(=O)O, logP: 0.0, SAScore: 2.0, MolWeight: 3.0
SMILES: CCCC, logP: 2.0, SAScore: 2.0, MolWeight: 3.0
SMILES: CC(C)C, logP: 2.0, SAScore: 2.0, MolWeight: 4.0
SMILES: CC(=O)C=O, logP: 0.0, SAScore: 2.0, MolWeight: 3.0
SMILES: CO, logP: 0.0, SAScore: 2.0, MolWeight: 3.0
SMILES: CC(C)C, logP: 2.0, SAScore: 2.0, MolWeight: 4.0
SMILES: CC=CCC, logP: 2.0, SAScore: 3.0, MolWeight: 3.0
SMILES: OCC(O)CO, logP: -2.0, SAScore: 3.0, MolWeight: 3.0
SMILES: NCC1OCCN1S(=O)(=O)c1ccccc1, logP: 0.0, SAScore: 3.0, MolWeight: 4.0
SMILES: CO, logP: 0.0, SAScore: 3.0, MolWeight: 3.0
SMILES: O=C(O)CCC(=O)O, logP: 0.0, SAScore: 2.0, MolWeight: 3.0
SMILES: C=CCC, logP: 2.0, SAScore: 3.0, MolWeight: 3.0
SMILES: OCCO, logP: 0.0, SAScore: 2.0, MolWeight: 4.0
SMILES: C=CCC, logP: 2.0, SAScore: 3.0, MolWeight: 4.0
SMILES: COOC(C)(C)C, logP: 2.0, SAScore: 3.0, MolWeight: 4.0
SMILES: CC(N)=O, logP: 0.0, SAScore: 2.0, MolWeight: 3.0
SMILES: CCCC, logP: 2.0, SAScore: 2.0, MolWeight: 4.0
SMILES: CCCC, logP: 2.0, SAScore: 2.0, MolWeight: 3.0
SMILES: O=C1OCCO1, logP: 0.0, SAScore: 3.0, MolWeight: 3.0
SMILES: OCC(O)CO, logP: -2.0, SAScore: 3.0, MolWeight: 3.0
SMILES: CO, logP: 0.0, SAScore: 2.0, MolWeight: 4.0
SMILES: CC1CN(C)CN1S(C)(=O)=O, logP: 0.0, SAScore: 3.0, MolWeight: 3.0
SMILES: CCCC, logP: 2.0, SAScore: 2.0, MolWeight: 3.0
SMILES: CCCCN, logP: 2.0, SAScore: 2.0, MolWeight: 4.0
SMILES: C=CCC, logP: 2.0, SAScore: 3.0, MolWeight: 4.0
SMILES: CO, logP: 0.0, SAScore: 2.0, MolWeight: 3.0
SMILES: CC(C)(C)C, logP: 2.0, SAScore: 2.0, MolWeight: 3.0
SMILES: CC=C(C)C#N, logP: 2.0, SAScore: 3.0, MolWeight: 3.0
SMILES: C=CCC, logP: 2.0, SAScore: 3.0, MolWeight: 3.0
SMILES: C=CC(=C)C, logP: 2.0, SAScore: 3.0, MolWeight: 3.0
SMILES: CCCC, logP: 2.0, SAScore: 2.0, MolWeight: 3.0
SMILES: C1COCCN1, logP: 0.0, SAScore: 3.0, MolWeight: 3.0
SMILES: OCCO, logP: -2.0, SAScore: 2.0, MolWeight: 4.0
SMILES: OCC1OCCO1, logP: 0.0, SAScore: 3.0, MolWeight: 4.0
SMILES: O=C(O)CO, logP: -2.0, SAScore: 2.0, MolWeight: 3.0
SMILES: OCCO, logP: 0.0, SAScore: 3.0, MolWeight: 3.0
SMILES: OCCO, logP: 0.0, SAScore: 3.0, MolWeight: 3.0
SMILES: CO, logP: 0.0, SAScore: 2.0, MolWeight: 3.0
SMILES: COC(=O)C1COCO1, logP: 0.0, SAScore: 3.0, MolWeight: 4.0
